0.452519,0.346373,0.307268,0.324021,0.335190,0.301670,0.335190,0.346373,0.346373,0.329606,0.324021,0.346373,0.385478,0.402231,0.452519,0.407815,0.391062,0.379893,0.413414,0.368710,0.318437,0.284917,0.240227,0.173186,0.145250,0.156419,0.189940,0.150835,0.156419,0.134082,0.139666,0.106146,0.122899,0.117314,0.134082,0.122899,0.150835,0.139666,0.117314,0.117314,0.100561,0.094977,0.089378,0.117314,0.094977,0.089378,0.089378,0.078210,0.100561,0.094977,0.083794,0.072625,0.050274,0.083794,0.050274,0.078210,0.083794,0.044689,0.055872,0.067041,0.072625,0.027936,0.044689,0.000000
0.536313,0.418998,0.374295,0.363126,0.385478,0.346373,0.335190,0.385478,0.385478,0.391062,0.407815,0.413414,0.379893,0.391062,0.418998,0.351957,0.312853,0.335190,0.391062,0.368710,0.385478,0.396646,0.379893,0.296085,0.189940,0.201123,0.145250,0.139666,0.111730,0.134082,0.162004,0.122899,0.122899,0.111730,0.117314,0.083794,0.111730,0.089378,0.111730,0.128497,0.139666,0.122899,0.139666,0.173186,0.173186,0.128497,0.111730,0.089378,0.072625,0.083794,0.055872,0.067041,0.094977,0.072625,0.083794,0.111730,0.094977,0.061456,0.055872,0.050274,0.027936,0.027936,0.055872,0.039105
0.452519,0.335190,0.318437,0.335190,0.357542,0.368710,0.379893,0.435751,0.402231,0.396646,0.385478,0.351957,0.346373,0.363126,0.379893,0.368710,0.385478,0.413414,0.402231,0.385478,0.407815,0.368710,0.335190,0.340789,0.296085,0.279332,0.189940,0.189940,0.156419,0.145250,0.134082,0.134082,0.111730,0.111730,0.117314,0.106146,0.150835,0.150835,0.156419,0.162004,0.184355,0.156419,0.122899,0.139666,0.117314,0.089378,0.106146,0.111730,0.117314,0.072625,0.067041,0.094977,0.094977,0.111730,0.094977,0.083794,0.055872,0.044689,0.067041,0.055872,0.067041,0.083794,0.055872,0.033520
0.391062,0.340789,0.329606,0.351957,0.340789,0.318437,0.324021,0.396646,0.357542,0.351957,0.363126,0.374295,0.413414,0.402231,0.379893,0.368710,0.396646,0.351957,0.357542,0.363126,0.407815,0.424583,0.413414,0.396646,0.374295,0.374295,0.273748,0.206707,0.134082,0.139666,0.128497,0.145250,0.167602,0.145250,0.178771,0.150835,0.139666,0.128497,0.145250,0.178771,0.139666,0.134082,0.145250,0.134082,0.139666,0.139666,0.134082,0.128497,0.145250,0.100561,0.094977,0.072625,0.055872,0.067041,0.067041,0.083794,0.083794,0.055872,0.055872,0.055872,0.033520,0.061456,0.055872,0.039105
0.357542,0.357542,0.368710,0.458103,0.418998,0.396646,0.396646,0.424583,0.396646,0.374295,0.374295,0.374295,0.385478,0.351957,0.312853,0.340789,0.391062,0.391062,0.407815,0.407815,0.418998,0.424583,0.424583,0.368710,0.335190,0.340789,0.318437,0.335190,0.307268,0.245812,0.212291,0.178771,0.173186,0.134082,0.139666,0.078210,0.106146,0.094977,0.128497,0.167602,0.145250,0.178771,0.162004,0.173186,0.162004,0.111730,0.134082,0.089378,0.106146,0.122899,0.117314,0.122899,0.106146,0.117314,0.078210,0.078210,0.050274,0.050274,0.039105,0.044689,0.067041,0.050274,0.072625,0.067041
0.396646,0.318437,0.324021,0.424583,0.391062,0.357542,0.363126,0.396646,0.368710,0.312853,0.312853,0.335190,0.385478,0.346373,0.396646,0.396646,0.402231,0.418998,0.413414,0.391062,0.351957,0.340789,0.357542,0.374295,0.418998,0.418998,0.424583,0.424583,0.402231,0.368710,0.273748,0.184355,0.145250,0.139666,0.128497,0.100561,0.134082,0.128497,0.156419,0.150835,0.173186,0.156419,0.134082,0.150835,0.122899,0.139666,0.134082,0.167602,0.156419,0.145250,0.128497,0.078210,0.094977,0.072625,0.078210,0.089378,0.072625,0.039105,0.072625,0.100561,0.083794,0.039105,0.083794,0.061456
0.491623,0.385478,0.374295,0.391062,0.374295,0.351957,0.335190,0.424583,0.407815,0.368710,0.368710,0.385478,0.379893,0.379893,0.424583,0.357542,0.340789,0.340789,0.391062,0.379893,0.368710,0.396646,0.379893,0.402231,0.413414,0.396646,0.363126,0.363126,0.357542,0.402231,0.385478,0.363126,0.312853,0.223460,0.178771,0.150835,0.139666,0.139666,0.150835,0.128497,0.117314,0.117314,0.167602,0.173186,0.145250,0.150835,0.145250,0.189940,0.134082,0.128497,0.111730,0.122899,0.078210,0.111730,0.094977,0.145250,0.089378,0.089378,0.106146,0.083794,0.061456,0.067041,0.044689,0.050274
0.446920,0.346373,0.368710,0.368710,0.385478,0.385478,0.407815,0.469272,0.413414,0.402231,0.385478,0.340789,0.312853,0.324021,0.363126,0.374295,0.396646,0.396646,0.413414,0.402231,0.385478,0.351957,0.324021,0.335190,0.363126,0.363126,0.368710,0.385478,0.441336,0.441336,0.418998,0.435751,0.391062,0.284917,0.229044,0.162004,0.134082,0.134082,0.145250,0.145250,0.117314,0.150835,0.167602,0.162004,0.117314,0.111730,0.128497,0.139666,0.128497,0.128497,0.139666,0.162004,0.122899,0.117314,0.083794,0.134082,0.083794,0.083794,0.117314,0.083794,0.083794,0.106146,0.094977,0.083794
0.402231,0.340789,0.340789,0.374295,0.335190,0.324021,0.357542,0.458103,0.340789,0.368710,0.351957,0.368710,0.379893,0.374295,0.407815,0.391062,0.391062,0.363126,0.346373,0.340789,0.374295,0.351957,0.379893,0.391062,0.391062,0.402231,0.396646,0.441336,0.413414,0.391062,0.374295,0.385478,0.368710,0.374295,0.357542,0.296085,0.212291,0.162004,0.167602,0.122899,0.111730,0.128497,0.156419,0.139666,0.134082,0.195524,0.173186,0.162004,0.150835,0.122899,0.117314,0.134082,0.178771,0.083794,0.111730,0.134082,0.122899,0.128497,0.134082,0.100561,0.094977,0.128497,0.100561,0.072625
0.385478,0.368710,0.391062,0.474856,0.424583,0.374295,0.368710,0.452519,0.413414,0.424583,0.385478,0.402231,0.391062,0.357542,0.340789,0.340789,0.379893,0.368710,0.368710,0.391062,0.396646,0.407815,0.441336,0.385478,0.368710,0.357542,0.368710,0.424583,0.385478,0.391062,0.379893,0.413414,0.424583,0.441336,0.385478,0.340789,0.284917,0.234643,0.212291,0.167602,0.150835,0.195524,0.184355,0.195524,0.162004,0.139666,0.139666,0.100561,0.111730,0.117314,0.117314,0.111730,0.111730,0.117314,0.139666,0.139666,0.117314,0.089378,0.094977,0.106146,0.072625,0.083794,0.083794,0.106146
