0.091343,0.249532,0.238965,0.320919,0.166168,0.159955,0.154230,0.149870,0.153701,0.162435,0.162008,0.160029,0.159194,0.168437,0.153614,0.139814,0.138570,0.148976,0.162127,0.154725,0.151783,0.154268,0.166231,0.137948,0.117591,0.111729,0.109356,0.106362,0.101550,0.102149,0.102907,0.108160,0.099952,0.093456,0.093892,0.101500,0.106557,0.102290,0.101079,0.097860,0.094606,0.098136,0.101632,0.098646,0.102858,0.095242,0.096837,0.097370,0.104530,0.103648,0.100979,0.098281,0.097989,0.100879,0.100277,0.099874,0.101234,0.101571,0.100038,0.100199,0.102695,0.103698,0.099061,0.097161
0.441439,0.392325,0.296828,0.338017,0.346987,0.331370,0.355188,0.370317,0.367969,0.359392,0.371452,0.377946,0.388842,0.393788,0.391889,0.387236,0.380431,0.382375,0.384378,0.383234,0.376422,0.339448,0.247415,0.162498,0.141565,0.121332,0.112246,0.118952,0.116784,0.116776,0.111849,0.106285,0.106104,0.109486,0.108961,0.113356,0.111280,0.107547,0.102800,0.103042,0.105283,0.105324,0.110360,0.105570,0.105520,0.105484,0.108205,0.104152,0.103413,0.100360,0.098099,0.096917,0.091101,0.092854,0.093390,0.096730,0.092944,0.090907,0.091331,0.099093,0.091834,0.091581,0.079475,0.087862
0.424926,0.340669,0.304801,0.371693,0.374580,0.378078,0.376538,0.376902,0.376174,0.376208,0.375902,0.375834,0.375252,0.374526,0.374872,0.374286,0.373717,0.377048,0.377207,0.377826,0.377507,0.376030,0.375019,0.342018,0.147386,0.115638,0.109624,0.110775,0.119808,0.121901,0.117000,0.110923,0.106688,0.111445,0.106020,0.109642,0.105929,0.109134,0.111326,0.119133,0.112549,0.112844,0.115620,0.118154,0.110186,0.103560,0.107887,0.103644,0.107235,0.099824,0.102257,0.100320,0.106134,0.098083,0.105157,0.097842,0.099265,0.093894,0.095498,0.092437,0.090465,0.093575,0.088971,0.088818
0.290091,0.327580,0.236486,0.360975,0.370138,0.376991,0.380232,0.376039,0.376733,0.372516,0.372216,0.374959,0.379576,0.379065,0.373517,0.373295,0.379225,0.383920,0.377786,0.375282,0.378377,0.383096,0.381975,0.372139,0.324798,0.201192,0.161324,0.120510,0.109760,0.112209,0.110081,0.108339,0.108649,0.116805,0.108807,0.123792,0.114555,0.118122,0.115314,0.117816,0.117115,0.119750,0.113532,0.109991,0.110870,0.116237,0.111535,0.113630,0.108766,0.105450,0.104642,0.110600,0.103435,0.105221,0.096678,0.096904,0.094745,0.103923,0.096381,0.096277,0.097269,0.089210,0.089887,0.086799
0.270316,0.257431,0.274653,0.362174,0.378399,0.374234,0.365942,0.365724,0.364548,0.361797,0.367295,0.377310,0.375730,0.367804,0.366951,0.371332,0.379955,0.374680,0.370018,0.371789,0.376136,0.378761,0.375503,0.366642,0.365084,0.350320,0.242140,0.135987,0.119949,0.116431,0.142900,0.124211,0.121716,0.115640,0.111720,0.106604,0.109166,0.108172,0.109492,0.109597,0.110450,0.108965,0.105936,0.107439,0.108911,0.117527,0.107857,0.103104,0.098027,0.114112,0.103299,0.101004,0.094090,0.097478,0.095794,0.093451,0.090439,0.031535,0.092523,0.080230,0.092000,0.082589,0.095368,0.083434
0.271955,0.282502,0.311419,0.382839,0.380261,0.375663,0.378192,0.381886,0.377670,0.379909,0.378177,0.380745,0.377619,0.367728,0.365497,0.385228,0.376881,0.377395,0.382369,0.380575,0.371147,0.373406,0.382662,0.363703,0.350149,0.364639,0.363243,0.372755,0.369104,0.309983,0.172856,0.128949,0.113811,0.114871,0.110638,0.113561,0.106098,0.126334,0.111228,0.133975,0.114099,0.116239,0.118160,0.119509,0.111140,0.106771,0.108386,0.114695,0.112337,0.113656,0.110438,0.111048,0.107368,0.100727,0.096571,0.094958,0.079936,0.098573,0.090835,0.096263,0.076679,0.093811,0.089477,0.091960
0.390684,0.367011,0.254308,0.381540,0.374153,0.374947,0.378000,0.379528,0.374868,0.368551,0.375127,0.378866,0.377567,0.378520,0.379492,0.376346,0.377900,0.378551,0.375813,0.375000,0.373191,0.379395,0.376111,0.377497,0.381335,0.377586,0.376645,0.375553,0.373847,0.374585,0.290917,0.146014,0.123614,0.120833,0.115041,0.110682,0.109530,0.119062,0.112966,0.111808,0.107365,0.107196,0.106547,0.109427,0.107949,0.119482,0.113655,0.106231,0.104402,0.102593,0.102716,0.102642,0.105421,0.098222,0.092035,0.099639,0.089051,0.096737,0.090050,0.094541,0.085039,0.095560,0.090521,0.091809
0.443649,0.313895,0.383968,0.373390,0.379687,0.374796,0.380132,0.384123,0.380947,0.381212,0.379440,0.375879,0.375389,0.371571,0.372621,0.376729,0.376455,0.379324,0.383211,0.381218,0.377303,0.375665,0.375687,0.376319,0.376041,0.376642,0.375570,0.374610,0.379306,0.384098,0.381589,0.378479,0.353559,0.221966,0.121180,0.107553,0.110429,0.109504,0.104609,0.102639,0.120400,0.116463,0.120652,0.124269,0.122433,0.117968,0.113330,0.107635,0.103532,0.103462,0.109897,0.103926,0.107759,0.104023,0.108563,0.106665,0.101082,0.099135,0.100705,0.097654,0.102182,0.097948,0.103181,0.095089
0.343308,0.351614,0.328201,0.384136,0.384866,0.385932,0.385910,0.386363,0.384020,0.380026,0.381330,0.375306,0.374400,0.380312,0.383054,0.387359,0.387560,0.383156,0.380060,0.380605,0.380772,0.381936,0.383698,0.384309,0.381574,0.385878,0.386405,0.390057,0.390108,0.386005,0.393883,0.385624,0.383901,0.343029,0.204008,0.126720,0.115253,0.123405,0.119038,0.116302,0.118884,0.115394,0.120799,0.119294,0.110651,0.109273,0.110308,0.109411,0.109312,0.107816,0.104444,0.104075,0.105592,0.105700,0.108633,0.103610,0.101879,0.103934,0.107721,0.107327,0.112548,0.106485,0.102959,0.095376
0.362229,0.352052,0.341219,0.388027,0.387629,0.387733,0.385270,0.395562,0.381101,0.372761,0.380813,0.389050,0.394140,0.385732,0.380006,0.382095,0.377575,0.357079,0.358643,0.374874,0.383671,0.388180,0.392513,0.386177,0.388671,0.386674,0.388527,0.393150,0.388685,0.387942,0.388813,0.386002,0.387979,0.389750,0.379656,0.291066,0.150212,0.118550,0.125406,0.120029,0.114432,0.112320,0.110917,0.116192,0.123898,0.133467,0.123180,0.120277,0.113681,0.103865,0.107620,0.122256,0.111627,0.103234,0.106263,0.115465,0.110955,0.105652,0.102092,0.102859,0.106799,0.104006,0.103230,0.093741
0.327629,0.266969,0.260413,0.388204,0.397274,0.393627,0.384449,0.387880,0.394504,0.390441,0.384301,0.382541,0.384184,0.385921,0.385375,0.387606,0.392328,0.386589,0.388210,0.389193,0.387172,0.388278,0.385939,0.393017,0.390880,0.386108,0.387875,0.392649,0.391978,0.389694,0.386931,0.384562,0.380465,0.385071,0.390468,0.389795,0.359682,0.276084,0.164785,0.132019,0.124044,0.123440,0.121428,0.117660,0.118556,0.111615,0.101447,0.101645,0.111118,0.101614,0.114236,0.107182,0.102575,0.106812,0.108086,0.106383,0.102184,0.105080,0.115245,0.108028,0.104871,0.098527,0.102988,0.094958
0.483301,0.208814,0.276715,0.388914,0.388666,0.387044,0.386319,0.387520,0.388831,0.387759,0.385395,0.382865,0.391205,0.399725,0.401837,0.393264,0.392163,0.393185,0.388737,0.389493,0.391202,0.396443,0.395979,0.386853,0.391382,0.395122,0.392348,0.393041,0.391253,0.390099,0.387934,0.380387,0.388507,0.395402,0.399556,0.406964,0.398982,0.389967,0.386344,0.372965,0.203539,0.117933,0.111979,0.114041,0.112680,0.106417,0.112879,0.110973,0.115466,0.112621,0.112590,0.109839,0.107456,0.109767,0.110199,0.113096,0.104709,0.121455,0.111586,0.105135,0.098663,0.115335,0.114997,0.108894
0.509011,0.368267,0.289074,0.392604,0.396879,0.392917,0.400638,0.401219,0.402752,0.400637,0.401574,0.405068,0.403059,0.400828,0.403386,0.402131,0.401266,0.401812,0.403848,0.403542,0.403256,0.401166,0.400629,0.400390,0.399769,0.405593,0.399825,0.402767,0.403498,0.399071,0.396899,0.403677,0.406221,0.405187,0.402460,0.400194,0.400748,0.401066,0.403609,0.398621,0.367541,0.174063,0.141183,0.124713,0.123550,0.110699,0.112979,0.112141,0.111851,0.111808,0.117396,0.110516,0.111074,0.108494,0.122969,0.114986,0.107409,0.110291,0.110179,0.118964,0.105492,0.136648,0.109832,0.107614
0.422432,0.356079,0.291243,0.389141,0.393628,0.393149,0.392712,0.396282,0.395470,0.395063,0.400055,0.396431,0.394803,0.393301,0.395596,0.393124,0.394736,0.399475,0.394842,0.396399,0.398344,0.395595,0.373957,0.357843,0.370596,0.390550,0.392256,0.394068,0.397309,0.395502,0.395731,0.397831,0.397641,0.395603,0.395493,0.395507,0.393655,0.396792,0.395460,0.398707,0.397082,0.396139,0.395966,0.322133,0.129189,0.115517,0.112167,0.107938,0.105130,0.116018,0.117018,0.116228,0.108368,0.112125,0.108130,0.110117,0.110041,0.107847,0.107623,0.108049,0.109936,0.108575,0.109513,0.099282
0.359446,0.335406,0.276500,0.386950,0.394743,0.393955,0.390139,0.395000,0.393768,0.392617,0.391456,0.397264,0.394488,0.389910,0.392338,0.390713,0.393782,0.395146,0.393917,0.391200,0.398986,0.391963,0.342322,0.362311,0.379035,0.396580,0.396385,0.390088,0.394034,0.389315,0.391674,0.396134,0.396262,0.392247,0.394968,0.394363,0.391903,0.392902,0.393868,0.390324,0.391842,0.392136,0.396975,0.400489,0.346841,0.166307,0.122738,0.107650,0.110365,0.114401,0.114064,0.111560,0.109289,0.113904,0.110507,0.116961,0.115651,0.126177,0.112720,0.116770,0.110818,0.114739,0.109106,0.109464
